UniProt,Ensembl,Disease_ID,Disease_Name,Datasource_Scores,Score,Gene_Name
Q96QT4,ENSG00000092439,MONDO_0015372,autosomal dominant macrothrombocytopenia,orphanet:0.607930797611621,0.3695798546847018,TRPM7
Q96QT4,ENSG00000092439,EFO_0020092,neuroinflammatory disorder,crispr_screen:0.5042361092337572,0.3065406600710584,TRPM7
Q96QT4,ENSG00000092439,EFO_0005091,monocyte count,gwas_credible_sets:0.4661949647295508,0.2834142767505573,TRPM7
Q96RG2,ENSG00000115687,EFO_0009003,ovarian dysfunction,gwas_credible_sets:0.5245584215657628,0.3188952196163672,PASK
Q96RG2,ENSG00000115687,EFO_0003893,ovarian neoplasm,gwas_credible_sets:0.49096904163115584,0.2984752010814417,PASK
Q96RG2,ENSG00000115687,EFO_0010676,cornea transplantation,gwas_credible_sets:0.468356073772534,0.2847280814947838,PASK
Q96RG2,ENSG00000115687,EFO_0006945,diastolic blood pressure change measurement,gwas_credible_sets:0.3831847606698211,0.2329498171866224,PASK
Q96RG2,ENSG00000115687,EFO_0020092,neuroinflammatory disorder,crispr_screen:0.3584680901799122,0.2179237919813885,PASK
Q96RG2,ENSG00000115687,EFO_0004685,hip geometry,gwas_credible_sets:0.28055284872499753,0.1705567170976002,PASK
Q96RG2,ENSG00000115687,EFO_0004346,neuroimaging measurement,gwas_credible_sets:0.23213579482042854,0.1411224988993907,PASK
Q96RG2,ENSG00000115687,EFO_0003884,chronic kidney disease,eva:0.19453785523571876,0.1182655534991045,PASK
Q96RG2,ENSG00000115687,EFO_0004143,carpal tunnel syndrome,gwas_credible_sets:0.16987462538326548,0.1032720165032239,PASK
Q96RG2,ENSG00000115687,EFO_0004980,appendicular lean mass,gwas_credible_sets:0.16938443263047537,0.1029740132320367,PASK
Q96RR4,ENSG00000110931,OBA_0003460,erythrocyte volume,gwas_credible_sets:0.8377714597525893,0.5093070717436436,CAMKK2
Q96RR4,ENSG00000110931,OBA_0003277,platelet volume,gwas_credible_sets:0.8036919623915683,0.488589095730755,CAMKK2
Q96RR4,ENSG00000110931,EFO_0004528,mean corpuscular hemoglobin concentration,gwas_credible_sets:0.6772653605590085,0.4117304708393602,CAMKK2
Q96RR4,ENSG00000110931,EFO_0004340,body mass index,gwas_credible_sets:0.6641526613860125,0.4037588571722794,CAMKK2
Q96RR4,ENSG00000110931,EFO_0004617,cystatin C measurement,gwas_credible_sets:0.5727900191638284,0.3482166932142419,CAMKK2
Q96RR4,ENSG00000110931,OBA_1001085,waist circumference,gwas_credible_sets:0.559754064257166,0.3402917347502055,CAMKK2
Q96RR4,ENSG00000110931,EFO_0006335,systolic blood pressure,gwas_credible_sets:0.5213737566146011,0.3169591637124816,CAMKK2
Q96RR4,ENSG00000110931,EFO_0004338,body weight,gwas_credible_sets:0.4635564079454745,0.2818102168202703,CAMKK2
Q96RR4,ENSG00000110931,EFO_0007788,BMI-adjusted waist-hip ratio,gwas_credible_sets:0.36052672083259324,0.2191752969560606,CAMKK2
Q96RR4,ENSG00000110931,EFO_0004980,appendicular lean mass,gwas_credible_sets:0.31655497713510755,0.1924435197376744,CAMKK2
Q96RU7,ENSG00000101255,EFO_0007442,placenta praevia,gwas_credible_sets:0.5967776711104551,0.3627995255949846,TRIB3
Q96RU7,ENSG00000101255,MONDO_0008170,ovarian cancer,slapenrich:0.9066612367713315; europepmc:0.6227068933869035,0.2945217793357149,TRIB3
Q96RU7,ENSG00000101255,MONDO_0024622,thyroid gland adenocarcinoma,slapenrich:0.9676359174653556,0.2941278375511831,TRIB3
Q96RU7,ENSG00000101255,EFO_0000304,breast adenocarcinoma,slapenrich:0.9631297320168509; europepmc:0.030396539880581056,0.2936820627309472,TRIB3
Q96RU7,ENSG00000101255,MONDO_0011962,endometrial cancer,slapenrich:0.8897742701710087; europepmc:0.09424925394525338,0.2733254420859415,TRIB3
Q96RU7,ENSG00000101255,EFO_0803548,neutrophil measurement,gwas_credible_sets:0.41752138160530644,0.2538241065392199,TRIB3
Q96RU7,ENSG00000101255,EFO_0000571,lung adenocarcinoma,slapenrich:0.7599134970145264; europepmc:0.6722085306927796; expression_atlas:0.017427628074014812,0.2516556624077755,TRIB3
Q96RU7,ENSG00000101255,EFO_0000616,neoplasm,europepmc:0.9501050274517963,0.1155196214307163,TRIB3
Q96RU7,ENSG00000101255,MONDO_0007254,breast cancer,europepmc:0.9104926811711554,0.1107033083767848,TRIB3
Q96RU7,ENSG00000101255,EFO_0000182,hepatocellular carcinoma,europepmc:0.8943713749284598,0.1087431806642521,TRIB3
Q96RU8,ENSG00000173334,EFO_0004612,high density lipoprotein cholesterol measurement,gwas_credible_sets:0.9636735182019925,0.5858468105577344,TRIB1
Q96RU8,ENSG00000173334,EFO_0004530,triglyceride measurement,gwas_credible_sets:0.9633368859797754,0.5856421614623801,TRIB1
Q96RU8,ENSG00000173334,EFO_0004574,total cholesterol measurement,gwas_credible_sets:0.9530667973634043,0.5793986582982876,TRIB1
Q96RU8,ENSG00000173334,EFO_0004611,low density lipoprotein cholesterol measurement,gwas_credible_sets:0.9496219299244862,0.5773044172884798,TRIB1
Q96RU8,ENSG00000173334,EFO_0020947,triglycerides:total lipids ratio,gwas_credible_sets:0.9457863255711755,0.574972635274649,TRIB1
Q96RU8,ENSG00000173334,EFO_0004639,phospholipid measurement,gwas_credible_sets:0.9403746758812201,0.5716827267622399,TRIB1
Q96RU8,ENSG00000173334,EFO_0008591,free cholesterol measurement,gwas_credible_sets:0.9391549218533125,0.5709412007231639,TRIB1
Q96RU8,ENSG00000173334,EFO_0020945,free cholesterol:total lipids ratio,gwas_credible_sets:0.9389482721186708,0.570815571985157,TRIB1
Q96RU8,ENSG00000173334,OBA_2050296,chylomicron amount,gwas_credible_sets:0.9379991038203146,0.5702385433444697,TRIB1
Q96RU8,ENSG00000173334,EFO_0010351,cholesteryl ester measurement,gwas_credible_sets:0.9372528802968126,0.5697848910826305,TRIB1
Q96S38,ENSG00000136643,EFO_0004980,appendicular lean mass,gwas_credible_sets:0.5968330212981479,0.3628331746787366,RPS6KC1
Q96S38,ENSG00000136643,EFO_0005091,monocyte count,gwas_credible_sets:0.5849198392651448,0.3555907844233206,RPS6KC1
Q96S38,ENSG00000136643,EFO_0004833,neutrophil count,gwas_credible_sets:0.5846208589551992,0.3554090250850253,RPS6KC1
Q96S38,ENSG00000136643,EFO_0011015,educational attainment,gwas_credible_sets:0.5581771124448778,0.339333057177166,RPS6KC1
Q96S38,ENSG00000136643,EFO_0004340,body mass index,gwas_credible_sets:0.5365738086824816,0.3261997434898464,RPS6KC1
Q96S38,ENSG00000136643,EFO_0004875,mathematical ability,gwas_credible_sets:0.5267630509885202,0.320235481739782,RPS6KC1
Q96S38,ENSG00000136643,MONDO_0004975,Alzheimer disease,crispr_screen:0.5193274185795038; europepmc:0.06079307976116211; expression_atlas:0.03046417249886848,0.3179745890428413,RPS6KC1
Q96S38,ENSG00000136643,EFO_0005772,neurodegenerative disease,crispr_screen:0.5193274185795038,0.315715131798622,RPS6KC1
Q96S38,ENSG00000136643,MONDO_0005180,Parkinson disease,crispr_screen:0.5193274185795038,0.315715131798622,RPS6KC1
Q96S38,ENSG00000136643,MONDO_0005301,multiple sclerosis,crispr_screen:0.5193274185795038,0.315715131798622,RPS6KC1
Q96S44,ENSG00000172315,MONDO_0009627,Galloway-Mowat syndrome,genomics_england:0.865457038266544; eva:0.8613243959472301; uniprot_variants:0.8274613634158176; orphanet:0.607930797611621; uniprot_literature:0.607930797611621; gene2phenotype:0.607930797611621; europepmc:0.11503035504361062,0.7613711167314487,TP53RK
Q96S44,ENSG00000172315,EFO_0005772,neurodegenerative disease,crispr_screen:0.7057509235760041,0.4290477218846984,TP53RK
Q96S44,ENSG00000172315,HP_0001263,Global developmental delay,eva:0.5319394479101685; europepmc:0.012158615952232422,0.3237519527037987,TP53RK
Q96S44,ENSG00000172315,HP_0001250,Seizure,eva:0.5319394479101685,0.3233823728491141,TP53RK
Q96S44,ENSG00000172315,EFO_0000519,glioblastoma multiforme,slapenrich:0.806094838938632; europepmc:0.030396539880581056,0.2459488888299986,TP53RK
Q96S44,ENSG00000172315,EFO_0000181,head and neck squamous cell carcinoma,slapenrich:0.607930797611621,0.1847899273423509,TP53RK
Q96S44,ENSG00000172315,EFO_0000702,small cell lung carcinoma,slapenrich:0.45887733627675253,0.1394828325243111,TP53RK
Q96S44,ENSG00000172315,HP_0000252,Microcephaly,eva:0.18237923928348632; europepmc:0.034787151196664985,0.1119313654340917,TP53RK
Q96S44,ENSG00000172315,EFO_0002614,insulin resistance,europepmc:0.6155299325817664,0.0748399205736521,TP53RK
Q96S44,ENSG00000172315,EFO_1001517,renal fibrosis,europepmc:0.607930797611621,0.0739159709369403,TP53RK
Q96S53,ENSG00000070759,OBA_0003277,platelet volume,gwas_credible_sets:0.903730868068034,0.5494058274508427,TESK2
Q96S53,ENSG00000070759,EFO_0004309,platelet count,gwas_credible_sets:0.8622538565638223,0.5241906747645407,TESK2
Q96S53,ENSG00000070759,EFO_0007986,reticulocyte count,gwas_credible_sets:0.7844257592549563,0.476876577490967,TESK2
Q96S53,ENSG00000070759,EFO_0004611,low density lipoprotein cholesterol measurement,gwas_credible_sets:0.7809877563541906,0.4747865096453135,TESK2
Q96S53,ENSG00000070759,EFO_0010700,reticulocyte measurement,gwas_credible_sets:0.7541723991338682,0.4584846281421224,TESK2
Q96S53,ENSG00000070759,EFO_0004509,hemoglobin measurement,gwas_credible_sets:0.7058792951348193,0.4291257629088396,TESK2
Q96S53,ENSG00000070759,OBA_0003747,glomerular filtration rate,gwas_credible_sets:0.7031655009873692,0.4274759638682264,TESK2
Q96S53,ENSG00000070759,EFO_0005772,neurodegenerative disease,crispr_screen:0.6572176691657209,0.3995428618203672,TESK2
Q96S53,ENSG00000070759,EFO_0004348,hematocrit,gwas_credible_sets:0.638563139207882,0.3882021985440283,TESK2
Q96S53,ENSG00000070759,EFO_0005689,non-high density lipoprotein cholesterol measurement,gwas_credible_sets:0.6273337902955635,0.3813755315031033,TESK2
Q96SB4,ENSG00000096063,EFO_0005772,neurodegenerative disease,crispr_screen:0.7554299212482003; europepmc:0.012158615952232422,0.4596186944187871,SRPK1
Q96SB4,ENSG00000096063,OBA_0003460,erythrocyte volume,gwas_credible_sets:0.6950129213041518,0.4225197595988158,SRPK1
Q96SB4,ENSG00000096063,EFO_1000997,iritis,gwas_credible_sets:0.6597638982853398,0.401090792919959,SRPK1
Q96SB4,ENSG00000096063,EFO_1001231,uveitis,gwas_credible_sets:0.6597638982853398,0.401090792919959,SRPK1
Q96SB4,ENSG00000096063,EFO_0004528,mean corpuscular hemoglobin concentration,gwas_credible_sets:0.6580212920273305,0.4000314089076044,SRPK1
Q96SB4,ENSG00000096063,MONDO_0100096,COVID-19,reactome:0.607930797611621; europepmc:0.0697431720593332,0.3716998057956015,SRPK1
Q96SB4,ENSG00000096063,OBA_1001086,QRS duration,gwas_credible_sets:0.5321025124705414,0.3234815048173637,SRPK1
Q96SB4,ENSG00000096063,EFO_0004527,mean corpuscular hemoglobin,gwas_credible_sets:0.5314047819236786,0.3230573329294914,SRPK1
Q96SB4,ENSG00000096063,EFO_0004725,metabolite measurement,gwas_credible_sets:0.4852775860509441,0.2950151899509925,SRPK1
Q96SB4,ENSG00000096063,EFO_0010700,reticulocyte measurement,gwas_credible_sets:0.4506370232405447,0.273956124971951,SRPK1
Q99558,ENSG00000006062,MONDO_0018642,NIK deficiency,genomics_england:0.607930797611621; orphanet:0.607930797611621; eva:0.5622293035599676; clingen:0.3039653988058105,0.5115015786985339,MAP3K14
Q99558,ENSG00000006062,EFO_0004842,eosinophil count,gwas_credible_sets:0.7363762214027079,0.4476657836195798,MAP3K14
Q99558,ENSG00000006062,EFO_0005091,monocyte count,gwas_credible_sets:0.6643082051756275,0.4038534170323636,MAP3K14
Q99558,ENSG00000006062,EFO_0010934,aspartate aminotransferase to alanine aminotransferase ratio,gwas_credible_sets:0.5505437197300315,0.3346924826555468,MAP3K14
Q99558,ENSG00000006062,EFO_0004980,appendicular lean mass,gwas_credible_sets:0.5035575063514848,0.3061281164795771,MAP3K14
Q99558,ENSG00000006062,OBA_2045267,cerebral cortex area attribute,gwas_credible_sets:0.5021524784092554,0.3052739567219909,MAP3K14
Q99558,ENSG00000006062,MONDO_0005147,type 1 diabetes mellitus,gwas_credible_sets:0.4719071798622429; europepmc:0.11086180036023556,0.290256723388187,MAP3K14
Q99558,ENSG00000006062,EFO_0004736,aspartate aminotransferase measurement,gwas_credible_sets:0.47277733480075235,0.2874159022381178,MAP3K14
Q99558,ENSG00000006062,MONDO_0005301,multiple sclerosis,gwas_credible_sets:0.4588780685624208; europepmc:0.03343619386863916,0.2799824548280155,MAP3K14
Q99558,ENSG00000006062,EFO_0004641,white matter integrity,gwas_credible_sets:0.4589563196957464,0.2790136815015293,MAP3K14
Q99570,ENSG00000196455,EFO_0005772,neurodegenerative disease,crispr_screen:0.885599876756967; europepmc:0.01654922726831635,0.5388864786882704,PIK3R4
Q99570,ENSG00000196455,MONDO_0100096,COVID-19,reactome:0.7599134970145264; europepmc:0.09118961964174316,0.4647466672660125,PIK3R4
Q99570,ENSG00000196455,EFO_0000694,severe acute respiratory syndrome,reactome:0.607930797611621,0.3695798546847018,PIK3R4
Q99570,ENSG00000196455,EFO_0004309,platelet count,gwas_credible_sets:0.564986627074185,0.3434727708371088,PIK3R4
Q99570,ENSG00000196455,OBA_0003277,platelet volume,gwas_credible_sets:0.5254193343449434,0.3194185950088884,PIK3R4
Q99570,ENSG00000196455,MONDO_0020022,central nervous system malformation,gwas_credible_sets:0.5053838329424345,0.3072383966607124,PIK3R4
Q99570,ENSG00000196455,EFO_0004270,restless legs syndrome,gwas_credible_sets:0.4875267407467702,0.296382520359178,PIK3R4
Q99570,ENSG00000196455,EFO_0000304,breast adenocarcinoma,slapenrich:0.929307638497889,0.2824773669492968,PIK3R4
Q99570,ENSG00000196455,EFO_1000044,pancreatic adenocarcinoma,slapenrich:0.9130612300804795; europepmc:0.06079307976116211,0.2793869202089604,PIK3R4
Q99570,ENSG00000196455,OBA_2050135,growth differentiation factor 15 amount,gwas_credible_sets:0.4456243691780678,0.2709087781895982,PIK3R4
Q99640,ENSG00000127564,EFO_0005772,neurodegenerative disease,crispr_screen:0.8844419436410698,0.537679496238888,PKMYT1
Q99640,ENSG00000127564,EFO_0000304,breast adenocarcinoma,slapenrich:0.8477639019925193,0.2576908925623262,PKMYT1
Q99640,ENSG00000127564,EFO_0000571,lung adenocarcinoma,slapenrich:0.7599134970145264; europepmc:0.4149469533091618; expression_atlas:0.093378170513145,0.2448618600298499,PKMYT1
Q99640,ENSG00000127564,MONDO_0011962,endometrial cancer,slapenrich:0.7599134970145264,0.2309874091779386,PKMYT1
Q99640,ENSG00000127564,MONDO_0007576,esophageal cancer,slapenrich:0.545511138576582; europepmc:0.04137306817079087,0.1670741089070779,PKMYT1
Q99640,ENSG00000127564,EFO_0000584,infectious meningitis,gwas_credible_sets:0.19587706545502725,0.1190797006358984,PKMYT1
Q99640,ENSG00000127564,MONDO_0002887,bile duct disorder,gwas_credible_sets:0.19587706545502725,0.1190797006358984,PKMYT1
Q99640,ENSG00000127564,OBA_0003460,erythrocyte volume,gwas_credible_sets:0.17180466793764063,0.1044453488127295,PKMYT1
Q99640,ENSG00000127564,MONDO_0007254,breast cancer,europepmc:0.8548809593412943,0.1039416926950681,PKMYT1
Q99640,ENSG00000127564,EFO_0000616,neoplasm,europepmc:0.8228912633752816,0.1000521884182739,PKMYT1
Q99683,ENSG00000197442,EFO_0005091,monocyte count,gwas_credible_sets:0.8472325400114872,0.5150587538117031,MAP3K5
Q99683,ENSG00000197442,EFO_0004612,high density lipoprotein cholesterol measurement,gwas_credible_sets:0.837826020829324,0.5093402411025416,MAP3K5
Q99683,ENSG00000197442,EFO_0004842,eosinophil count,gwas_credible_sets:0.8321612692288589,0.5058964641437992,MAP3K5
Q99683,ENSG00000197442,EFO_0004536,total blood protein measurement,gwas_credible_sets:0.790746353265274,0.4807190612490387,MAP3K5
Q99683,ENSG00000197442,EFO_0004833,neutrophil count,gwas_credible_sets:0.7593690882568527,0.4616438555055979,MAP3K5
Q99683,ENSG00000197442,OBA_2045223,myeloid leukocyte count,gwas_credible_sets:0.745384795227311,0.453142373090114,MAP3K5
Q99683,ENSG00000197442,OBA_0003277,platelet volume,gwas_credible_sets:0.7393571550690863,0.4494779850010086,MAP3K5
Q99683,ENSG00000197442,EFO_0005670,smoking initiation,gwas_credible_sets:0.6532837687463594,0.3971513226007001,MAP3K5
Q99683,ENSG00000197442,EFO_0007993,lymphocyte percentage of leukocytes,gwas_credible_sets:0.6182756829705632,0.3758688290921643,MAP3K5
Q99683,ENSG00000197442,EFO_0010700,reticulocyte measurement,gwas_credible_sets:0.601487664602632,0.3656628756954293,MAP3K5
Q99759,ENSG00000198909,EFO_0005772,neurodegenerative disease,crispr_screen:0.607930797611621,0.3695798546847018,MAP3K3
Q99759,ENSG00000198909,MONDO_0018734,verrucous hemangioma,eva_somatic:0.5592963338026914; europepmc:0.012158615952232422,0.3403830461646103,MAP3K3
Q99759,ENSG00000198909,EFO_0004570,bilirubin measurement,gwas_credible_sets:0.4466012418533691,0.2715026491742591,MAP3K3
Q99759,ENSG00000198909,EFO_0004627,IGF-1 measurement,gwas_credible_sets:0.4368869803420681,0.265597050425486,MAP3K3
Q99759,ENSG00000198909,EFO_0004735,serum alanine aminotransferase measurement,gwas_credible_sets:0.4153247456977621,0.2524887039198842,MAP3K3
Q99759,ENSG00000198909,EFO_0004305,erythrocyte count,gwas_credible_sets:0.38142068482447544,0.231877381150914,MAP3K3
Q99759,ENSG00000198909,EFO_0004509,hemoglobin measurement,gwas_credible_sets:0.38142068482447544,0.231877381150914,MAP3K3
Q99759,ENSG00000198909,EFO_0004312,vital capacity,gwas_credible_sets:0.38142068482447544,0.231877381150914,MAP3K3
Q99759,ENSG00000198909,EFO_0008039,BMI-adjusted hip circumference,gwas_credible_sets:0.38142068482447544,0.231877381150914,MAP3K3
Q99759,ENSG00000198909,EFO_0004314,forced expiratory volume,gwas_credible_sets:0.38142068482447544,0.231877381150914,MAP3K3
Q99986,ENSG00000100749,MONDO_0016396,pontocerebellar hypoplasia type 1,genomics_england:0.9471757543886921; eva:0.941496474676958; orphanet:0.607930797611621; europepmc:0.01823792392834863,0.7601115082874366,VRK1
Q99986,ENSG00000100749,MONDO_0019502,autosomal recessive non-syndromic intellectual disability,eva:0.9412398834045244; genomics_england:0.9285669064556789,0.7133348180813207,VRK1
Q99986,ENSG00000100749,MONDO_0018894,distal hereditary motor neuropathy,genomics_england:0.8274613634158176; eva:0.6316301043913026; europepmc:0.18151243779435786,0.6014882505233676,VRK1
Q99986,ENSG00000100749,EFO_0005772,neurodegenerative disease,crispr_screen:0.8776698127300911; europepmc:0.06535256074324927,0.5355490010115768,VRK1
Q99986,ENSG00000100749,EFO_0000508,genetic disorder,eva:0.8574145282944131,0.5212486980698144,VRK1
Q99986,ENSG00000100749,MONDO_0020135,pontocerebellar hypoplasia,eva:0.6303060283570487; genomics_england:0.607930797611621; gene2phenotype:0.607930797611621; europepmc:0.015198269940290528,0.5167573322325782,VRK1
Q99986,ENSG00000100749,EFO_0004346,neuroimaging measurement,gwas_credible_sets:0.8148582179514062,0.4953774063795825,VRK1
Q99986,ENSG00000100749,EFO_0004261,osteitis deformans,gwas_credible_sets:0.7554727235426424,0.4592751353971023,VRK1
Q99986,ENSG00000100749,EFO_0008525,spinal muscular atrophy,genomics_england:0.607930797611621; eva:0.5592963338026914; europepmc:0.1337260649302688,0.4563898033358393,VRK1
Q99986,ENSG00000100749,MONDO_0018507,microcephaly-complex motor and sensory axonal neuropathy syndrome,orphanet:0.607930797611621; eva:0.5592963338026914; europepmc:0.030396539880581056,0.4549938655451662,VRK1
Q9BQI3,ENSG00000086232,EFO_0010700,reticulocyte measurement,gene_burden:0.89731274820972; gwas_credible_sets:0.6517392184152037,0.6445571404476931,EIF2AK1
Q9BQI3,ENSG00000086232,EFO_0007986,reticulocyte count,gene_burden:0.8359369815883955; gwas_credible_sets:0.65307762354882,0.6074483361166684,EIF2AK1
Q9BQI3,ENSG00000086232,MONDO_0030036,"leukoencephalopathy, motor delay, spasticity, and dysarthria syndrome",eva:0.6467016186924994; uniprot_variants:0.3039653988058105; uniprot_literature:0.3039653988058105; gene2phenotype:0.006079307976116211,0.4601105142623733,EIF2AK1
Q9BQI3,ENSG00000086232,OBA_0002272,reticulocyte amount,gene_burden:0.7455097704029144,0.4532183493483003,EIF2AK1
Q9BQI3,ENSG00000086232,OBA_0003460,erythrocyte volume,gwas_credible_sets:0.7251523199508745,0.4408424282576526,EIF2AK1
